CD_MUN,NM_MUN,SIGLA_UF,hi_max_c,hi_mean_c,month,precip_sum_mm,rh_mean_pct,tmax_c,tmean_c,tmin_c,year,ym,LOCATION
5008008,Terenos,MS,37.20118955,26.22212838,3,1568.934068,82.34324876,32.33860059,25.49670484,20.65218499,2001,2001-03,PLANALTO
5003488,Dois Irmãos do Buriti,MS,37.86147308,26.1030576,3,1857.328749,85.01921223,32.26849806,25.41370542,20.55048064,2001,2001-03,PLANALTO
5003108,Corguinho,MS,36.48444108,25.6347401,3,1865.190942,84.12381727,32.22972222,25.20542288,20.31068027,2001,2001-03,PLANALTO
5007307,Rio Negro,MS,35.89496347,25.503482,3,1879.026856,84.33151135,32.19815364,25.12570687,20.13154425,2001,2001-03,PLANALTO
5007695,São Gabriel do Oeste,MS,34.38746126,24.64840181,3,1656.187804,82.08456104,31.18945664,24.69524006,19.74869305,2001,2001-03,PLANALTO
5001508,Bandeirantes,MS,34.62487874,24.51731201,3,1585.461079,82.67910232,31.2466808,24.59567891,19.56474849,2001,2001-03,PLANALTO
5007901,Sidrolândia,MS,36.38830524,25.33621319,3,1535.338239,83.4944958,31.74989615,25.02179915,19.99561534,2001,2001-03,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,3,,,,,,2001,2001-03,PLANALTO
5002605,Camapuã,MS,35.34275167,25.04950193,3,1425.718493,80.52319399,31.84004625,24.98763871,19.9727104,2001,2001-03,PLANALTO
5004908,Jaraguari,MS,35.22034858,25.02606338,3,1315.111668,81.47992928,31.33449257,24.83832992,20.0391856,2001,2001-03,PLANALTO
5007505,Rochedo,MS,36.81949706,26.25315532,3,1289.833183,80.71880453,32.42664696,25.55504465,20.51368269,2001,2001-03,PLANALTO
5002704,Campo Grande,MS,35.99139642,25.47724308,3,1482.715522,81.97710194,31.72209366,25.08298814,20.31469701,2001,2001-03,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,37.12053408,26.98646903,3,1462.696839,82.06658387,32.28861197,25.89014202,21.28325021,2001,2001-03,PLANÍCIE
5007935,Sonora,MS,34.28296713,24.92594291,3,2002.618255,82.66980081,30.98376444,24.7776691,19.73269693,2001,2001-03,PLANÍCIE
5003306,Coxim,MS,36.99791463,26.95048322,3,1531.554308,81.56220291,32.20701017,25.9252246,21.03273157,2001,2001-03,PLANÍCIE
5003256,Costa Rica,MS,32.39534066,23.00293067,3,1698.907122,81.68274945,30.35276097,23.59829236,18.86067382,2001,2001-03,PLANALTO
5003900,Figueirão,MS,35.84517208,25.64040219,3,1387.933911,79.72536958,32.19898441,25.30897772,20.42138723,2001,2001-03,PLANALTO
5006408,Pedro Gomes,MS,35.72115718,25.86303356,3,1736.417182,81.93023369,31.74645706,25.39318959,20.07695065,2001,2001-03,PLANALTO
5000252,Alcinópolis,MS,35.09691646,25.28283242,3,1498.378738,80.45205873,32.08072961,25.10559951,19.80524064,2001,2001-03,PLANALTO
5005400,Maracaju,MS,35.06125678,24.74866926,3,1381.165668,83.02335269,30.780267,24.60027191,19.13566324,2001,2001-03,PLANALTO
5006606,Ponta Porã,MS,34.82850225,24.05171773,3,1177.724535,83.61011883,30.51226031,24.14615689,17.8412742,2001,2001-03,PLANALTO
5000906,Antônio João,MS,36.57049421,25.21719878,3,1112.363895,82.61667997,31.51403215,24.82417069,17.88495659,2001,2001-03,PLANALTO
5003207,Corumbá,MS,38.89817783,28.9964586,3,1474.040851,82.31812426,32.76583908,26.77826956,21.68093179,2001,2001-03,PLANÍCIE
5005202,Ladário,MS,37.8378156,27.93196208,3,1662.46236,83.827523,32.5146385,26.21591265,20.74070244,2001,2001-03,PLANÍCIE
5006903,Porto Murtinho,MS,38.29515003,28.01320035,3,1382.316181,80.25240574,33.10363544,26.28196662,19.63091712,2001,2001-03,PLANÍCIE
5002803,Caracol,MS,37.8506394,27.48581098,3,1148.991155,79.16497807,32.72148185,26.03597457,18.13103709,2001,2001-03,PLANALTO
5002209,Bonito,MS,36.27918227,25.51466712,3,1733.514809,84.90079779,31.80828423,25.04095784,19.1825912,2001,2001-03,PLANALTO
5005806,Nioaque,MS,37.43639253,26.45777157,3,1466.368372,83.70345602,32.03874655,25.5383712,20.03773086,2001,2001-03,PLANALTO
5005004,Jardim,MS,36.69227582,25.83899336,3,1373.180568,82.98850021,32.00397808,25.20454187,18.74677561,2001,2001-03,PLANALTO
5004106,Guia Lopes da Laguna,MS,36.8444393,25.78979138,3,1374.04083,83.50977428,31.8154402,25.18167277,19.17065923,2001,2001-03,PLANALTO
5002100,Bela Vista,MS,37.52337442,26.84550904,3,1104.679323,80.75396179,32.60941385,25.72649673,18.16283205,2001,2001-03,PLANALTO
5001102,Aquidauana,MS,38.9538116,28.29169952,3,1499.733816,83.44782385,32.68107403,26.43935004,21.84849252,2001,2001-03,PLANÍCIE
5005608,Miranda,MS,38.54126696,27.32484392,3,1774.325104,86.53324121,32.42619827,25.91614627,20.81933378,2001,2001-03,PLANÍCIE
5000708,Anastácio,MS,38.28502951,27.03359942,3,1614.347306,83.72195262,32.16877047,25.84207843,20.75325381,2001,2001-03,PLANALTO
5002159,Bodoquena,MS,37.0753634,25.68086096,3,1819.995205,86.75335339,32.38850614,25.1726508,19.88690163,2001,2001-03,PLANÍCIE
5106505,Poconé,MT,38.65471287,28.44168699,3,2046.375456,84.16983609,32.62096395,26.51125186,22.23431542,2001,2001-03,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,37.12772673,27.3033317,3,2124.44404,82.96741852,32.04202813,26.03001315,22.04480207,2001,2001-03,PLANÍCIE
5101605,Barão de Melgaço,MT,38.74277486,28.31048409,3,2014.304808,83.9596951,32.69973094,26.48011065,22.24737902,2001,2001-03,PLANÍCIE
5103403,Cuiabá,MT,35.84742323,26.20283878,3,2155.524346,82.68810376,31.87134989,25.48575939,20.86128991,2001,2001-03,PLANALTO
5107800,Santo Antônio de Leverger,MT,37.48077862,27.70837318,3,1964.32342,82.22591377,32.42164297,26.24982822,21.68085445,2001,2001-03,PLANÍCIE
5108402,Várzea Grande,MT,37.36908125,27.49161033,3,1959.49767,81.59754517,32.34922765,26.17344921,21.98303392,2001,2001-03,PLANALTO
5103007,Chapada dos Guimarães,MT,34.08341573,24.93428187,3,1870.400563,82.32713139,31.05041514,24.84990563,19.79855841,2001,2001-03,PLANALTO
5104906,Jangada,MT,36.34891769,27.08339428,3,1784.074419,81.64009298,31.94576558,25.96787672,21.57788648,2001,2001-03,PLANALTO
5105903,Nobres,MT,35.17053333,25.17643425,3,2259.27439,83.73633102,31.29462488,24.97114086,20.35768302,2001,2001-03,PLANALTO
5107701,Rosário Oeste,MT,35.58035611,25.929219,3,2131.590634,82.87028096,31.42606743,25.36535884,20.73263861,2001,2001-03,PLANALTO
5106455,Planalto da Serra,MT,33.06441405,23.96476123,3,1845.230263,83.06571016,30.24325084,24.31704748,19.62963956,2001,2001-03,PLANALTO
5102678,Campo Verde,MT,31.46935916,22.54763607,3,2044.118165,84.43905037,29.31509628,23.37509714,18.21356795,2001,2001-03,PLANALTO
5106208,Nova Brasilândia,MT,33.46328015,24.3238568,3,1883.657001,82.70840634,30.64969003,24.50969262,19.61696245,2001,2001-03,PLANALTO
5100102,Acorizal,MT,36.62034234,26.93335295,3,1903.090753,81.69463003,32.02900843,25.88073509,21.43131358,2001,2001-03,PLANALTO
5106851,Porto Estrela,MT,36.92296138,26.15696072,3,1870.13047,86.08155729,31.80711717,25.46560183,21.5087715,2001,2001-03,PLANALTO
5101704,Barra do Bugres,MT,36.41626225,26.06571295,3,2206.067851,85.42387329,31.86643218,25.41231792,21.09697049,2001,2001-03,PLANALTO
5107958,Tangará da Serra,MT,33.81460012,24.03932322,3,2809.031818,85.29586006,30.46828051,24.31244813,20.24777579,2001,2001-03,PLANALTO
5103452,Denise,MT,36.89997014,26.99697724,3,2718.63876,82.58074659,32.31334336,25.93237683,21.63590325,2001,2001-03,PLANALTO
5102637,Campo Novo do Parecis,MT,31.67216974,22.7100555,3,2538.322412,85.75537653,29.16293764,23.53839153,19.75886975,2001,2001-03,PLANALTO
5106232,Nova Olímpia,MT,37.04202576,26.74455553,3,2983.381491,84.65187535,32.19962921,25.78444653,21.45067295,2001,2001-03,PLANALTO
5106000,Nortelândia,MT,35.39062019,25.04280245,3,2449.707911,84.1662091,31.34910299,24.89719825,20.67450718,2001,2001-03,PLANALTO
5103502,Diamantino,MT,34.47173698,24.31336632,3,2436.629108,84.90019575,30.82416141,24.49954504,20.31152789,2001,2001-03,PLANALTO
5100508,Alto Paraguai,MT,36.15832504,26.31552518,3,2216.868095,82.93388279,31.75384545,25.54748418,21.15517461,2001,2001-03,PLANALTO
5107263,Santo Afonso,MT,35.61354096,25.42429655,3,3808.5489,84.13504176,31.34857985,25.10572106,21.06415564,2001,2001-03,PLANALTO
5101308,Arenápolis,MT,36.57057707,26.3543977,3,2758.141567,83.02714064,32.10047278,25.58648258,21.40093186,2001,2001-03,PLANALTO
5108857,Nova Marilândia,MT,34.47821498,24.40085035,3,3132.397683,84.97227061,30.72607323,24.54895793,20.54626936,2001,2001-03,PLANALTO
5102504,Cáceres,MT,38.60904796,28.23446884,3,1912.563691,83.58016044,32.46641244,26.43810018,22.14448377,2001,2001-03,PLANÍCIE
5103437,Curvelândia,MT,38.07245666,27.74980226,3,1903.417099,83.05539469,32.36894308,26.27787046,21.74357971,2001,2001-03,PLANÍCIE
5105234,Lambari D'Oeste,MT,37.88477265,27.09573561,3,1926.550416,84.78887114,32.24407315,25.95033133,21.47689013,2001,2001-03,PLANÍCIE
5107206,Rio Branco,MT,35.72159341,25.69684883,3,2227.335969,83.70294001,31.40411596,25.226229,20.99864027,2001,2001-03,PLANALTO
5107750,Salto do Céu,MT,34.85976948,24.79358773,3,2092.905974,84.9437203,31.00830145,24.71564175,20.52256966,2001,2001-03,PLANALTO
5105507,Vila Bela da Santíssima Trindade,MT,35.8542714,25.35207811,3,2101.575154,85.76441765,31.80435773,25.09890991,21.165731,2001,2001-03,PLANALTO
5106752,Pontes e Lacerda,MT,33.57644555,23.88231295,3,1913.401301,84.96624042,30.62236234,24.22922681,20.24996082,2001,2001-03,PLANALTO
5108352,Vale de São Domingos,MT,32.85081919,23.0999532,3,1873.19294,85.57081403,30.06252965,23.76668943,19.52333865,2001,2001-03,PLANALTO
5106828,Porto Esperidião,MT,36.53019899,26.74046526,3,1572.737003,81.37661276,32.6905016,25.85655298,21.50899036,2001,2001-03,PLANÍCIE
5105622,Mirassol d'Oeste,MT,37.35973606,27.40038163,3,1906.913702,82.26342518,32.18778059,26.12731243,21.67176257,2001,2001-03,PLANÍCIE
5107107,São José dos Quatro Marcos,MT,37.33253695,27.13926726,3,1725.152326,82.15005979,32.41534875,26.02399244,21.59657095,2001,2001-03,PLANALTO
5103957,Glória D'Oeste,MT,37.8563692,27.82959966,3,1755.243246,81.63894468,32.71993164,26.38266827,21.84295326,2001,2001-03,PLANÍCIE
5104500,Indiavaí,MT,35.69782079,25.48967668,3,1752.013533,83.3845962,31.42406221,25.10709131,20.60858567,2001,2001-03,PLANALTO
5105002,Jauru,MT,34.58355087,24.52199303,3,1656.972977,84.21802467,31.03941658,24.59335171,20.27802457,2001,2001-03,PLANALTO
5103809,Figueirópolis D'Oeste,MT,36.73359317,26.64254806,3,1325.561517,81.60066176,32.41207505,25.7904666,21.3177783,2001,2001-03,PLANALTO
5101258,Araputanga,MT,35.14358933,25.10919049,3,2003.07349,83.78649138,31.13304839,24.89340463,20.49193407,2001,2001-03,PLANALTO
5107156,Reserva do Cabaçal,MT,33.1236265,23.23251413,3,2144.852815,85.42507233,30.15394347,23.8661453,19.70441168,2001,2001-03,PLANALTO
5107768,Santa Rita do Trivelato,MT,33.38415072,23.71077115,3,2156.66212,84.81632857,30.09770259,24.19571484,20.07678546,2001,2001-03,PLANALTO
5107602,Rondonópolis,MT,35.10541649,25.78955605,3,2099.844797,82.71769668,31.51496923,25.34153854,20.50893423,2001,2001-03,PLANÍCIE
5104609,Itiquira,MT,34.23685692,25.06488733,3,1854.280815,82.5772469,30.92385665,24.85052885,19.96142379,2001,2001-03,PLANÍCIE
5100607,Alto Taquari,MT,30.73749316,21.95586026,3,2040.134884,82.65502348,29.64927106,22.93129407,18.04053904,2001,2001-03,PLANALTO
5100300,Alto Araguaia,MT,32.82805493,23.38988947,3,1771.11611,82.65719262,30.77682008,23.95880444,18.5039333,2001,2001-03,PLANALTO
5100409,Alto Garças,MT,31.35309334,22.60464016,3,1980.011956,83.3576529,29.63439059,23.43236735,18.29262967,2001,2001-03,PLANALTO
5108105,Tesouro,MT,,,3,,,,,,2001,2001-03,PLANALTO
5106372,Pedra Preta,MT,34.10768953,24.85093342,3,2056.483735,81.75124049,31.08034332,24.82256726,19.44934881,2001,2001-03,PLANALTO
5107297,São José do Povo,MT,35.26001316,26.5715413,3,1870.122407,79.7636312,32.23906648,25.84542582,20.36464388,2001,2001-03,PLANALTO
5104203,Guiratinga,MT,33.39801543,24.48471669,3,2010.154583,82.23386136,30.92003447,24.60665277,19.18941151,2001,2001-03,PLANALTO
5107008,Poxoréu,MT,34.26239067,24.87623445,3,2243.426583,82.28386843,31.58494466,24.88392271,19.73179715,2001,2001-03,PLANALTO
5107040,Primavera do Leste,MT,32.5769941,23.67143617,3,1945.529182,82.37702004,30.73449912,24.16959788,19.00602927,2001,2001-03,PLANALTO
5107404,São Pedro da Cipa,MT,34.66939801,25.35731797,3,1687.916794,82.04353909,31.91206767,25.14182715,19.6227455,2001,2001-03,PLANALTO
5104807,Jaciara,MT,33.20564286,24.15583304,3,2582.198586,83.72997843,30.57010778,24.36236984,19.35488313,2001,2001-03,PLANALTO
5105200,Juscimeira,MT,34.79842231,25.50615926,3,2185.681633,82.84110938,31.61189605,25.17106183,20.28659529,2001,2001-03,PLANALTO
5103601,Dom Aquino,MT,33.67212372,24.59640681,3,1519.275506,82.17962879,31.15486997,24.67118598,19.06909881,2001,2001-03,PLANALTO
5008008,Terenos,MS,35.91007753,26.55039994,4,735.8774231,72.5840728,33.02104564,25.79561009,19.17490601,2001,2001-04,PLANALTO
5003488,Dois Irmãos do Buriti,MS,36.4164362,26.26010566,4,803.9273056,75.98223481,33.10110339,25.61202805,19.15469214,2001,2001-04,PLANALTO
5003108,Corguinho,MS,35.34319216,26.02771941,4,840.7417792,74.24799342,32.56399104,25.52316671,18.32114753,2001,2001-04,PLANALTO
5007307,Rio Negro,MS,35.65767716,26.06966965,4,651.5988311,73.80638878,32.53131217,25.57433119,18.08285626,2001,2001-04,PLANALTO
5007695,São Gabriel do Oeste,MS,33.87288179,25.81712528,4,394.0588345,69.61391593,31.97828409,25.38455871,18.86505959,2001,2001-04,PLANALTO
5001508,Bandeirantes,MS,34.02516286,25.3805275,4,606.6120419,72.13724181,31.63407177,24.97403225,18.09354558,2001,2001-04,PLANALTO
5007901,Sidrolândia,MS,35.31640886,25.7537614,4,599.0901726,73.45338105,32.60279402,25.2785523,18.98992765,2001,2001-04,PLANALTO
5007109,Ribas do Rio Pardo,MS,,,4,,,,,,2001,2001-04,PLANALTO
5002605,Camapuã,MS,34.1723496,26.23305585,4,275.1323312,67.71242304,32.37459815,25.72726837,19.50256823,2001,2001-04,PLANALTO
5004908,Jaraguari,MS,34.18935627,25.73424887,4,622.2840959,70.94381304,31.8181866,25.1691908,18.73322784,2001,2001-04,PLANALTO
5007505,Rochedo,MS,35.5866411,26.66917277,4,571.0000819,69.89967969,32.94078002,25.95844847,18.7831869,2001,2001-04,PLANALTO
5002704,Campo Grande,MS,34.99742967,26.06696041,4,666.2136851,71.50747113,32.226211,25.41427215,19.08052288,2001,2001-04,PLANALTO
5007406,Rio Verde de Mato Grosso,MS,36.10943442,27.30846345,4,423.8484803,71.22620099,33.28355515,26.36947225,19.00381346,2001,2001-04,PLANÍCIE
5007935,Sonora,MS,34.10217374,25.92782081,4,567.144652,71.39413107,32.04920447,25.38178186,18.67431765,2001,2001-04,PLANÍCIE
5003306,Coxim,MS,36.67254617,27.41479433,4,427.8306812,70.42596052,33.48499985,26.49528997,19.40062769,2001,2001-04,PLANÍCIE
5003256,Costa Rica,MS,31.46724987,24.71413606,4,359.6849737,68.27801382,30.61604561,24.328934,18.23300075,2001,2001-04,PLANALTO
5003900,Figueirão,MS,35.02984674,26.86622599,4,232.1820355,65.69660944,33.03026502,26.21514794,19.1951585,2001,2001-04,PLANALTO
5006408,Pedro Gomes,MS,35.64334852,26.6953962,4,504.6225105,70.42992077,32.94005433,26.0468692,18.97663755,2001,2001-04,PLANALTO
5000252,Alcinópolis,MS,34.81682014,26.53246384,4,281.5388001,66.89500115,33.02878736,26.01823876,18.71539828,2001,2001-04,PLANALTO
5005400,Maracaju,MS,34.35534443,24.67569052,4,821.3236669,75.49630958,31.53652986,24.50369607,18.62372208,2001,2001-04,PLANALTO
5006606,Ponta Porã,MS,33.32276408,23.68158175,4,1014.814503,77.64602688,30.58301507,23.74436823,17.48799761,2001,2001-04,PLANALTO
5000906,Antônio João,MS,34.64959603,24.35891,4,1169.136933,77.41445184,31.5940629,24.24893815,16.93587056,2001,2001-04,PLANALTO
5003207,Corumbá,MS,39.09872625,28.58219545,4,749.566798,75.06461069,33.99837445,26.69943255,17.88809532,2001,2001-04,PLANÍCIE
5005202,Ladário,MS,37.92364267,27.54793328,4,883.2576282,77.68219125,33.07315379,25.90551633,16.52295754,2001,2001-04,PLANÍCIE
5006903,Porto Murtinho,MS,37.33706181,26.77143599,4,2013.157569,75.59038463,33.80833588,25.56789318,15.61566035,2001,2001-04,PLANÍCIE
5002803,Caracol,MS,36.77764956,25.88488879,4,1820.889432,76.12963523,33.3226681,25.06567231,15.52551188,2001,2001-04,PLANALTO
5002209,Bonito,MS,35.17877317,25.15818931,4,1099.031027,78.7224142,32.00377554,24.72729785,16.82577045,2001,2001-04,PLANALTO
5005806,Nioaque,MS,36.57929647,26.11615868,4,831.455464,75.92716628,32.79779693,25.46308708,18.59728324,2001,2001-04,PLANALTO
5005004,Jardim,MS,35.1227758,25.03811474,4,1289.188801,77.7383014,32.00635199,24.64253652,16.41977136,2001,2001-04,PLANALTO
5004106,Guia Lopes da Laguna,MS,35.61889554,25.35245737,4,961.4177217,76.40575393,32.25393447,24.94336802,17.74048343,2001,2001-04,PLANALTO
5002100,Bela Vista,MS,35.92370719,25.45921073,4,1566.766063,76.93949318,32.66405337,24.86240816,16.13757366,2001,2001-04,PLANALTO
5001102,Aquidauana,MS,38.08281708,27.89828856,4,717.8952894,75.08910636,33.92197745,26.52238181,19.03837617,2001,2001-04,PLANÍCIE
5005608,Miranda,MS,38.16046203,27.0203843,4,913.8809338,79.15292979,33.34717476,25.79106987,17.58605945,2001,2001-04,PLANÍCIE
5000708,Anastácio,MS,37.32888028,26.77675697,4,827.3992598,75.56941954,33.43341049,25.90182752,19.56412916,2001,2001-04,PLANALTO
5002159,Bodoquena,MS,35.83688522,25.58134925,4,1171.473105,79.74952613,32.73393896,25.0113098,16.97781049,2001,2001-04,PLANÍCIE
5106505,Poconé,MT,39.10539577,28.57297792,4,702.1772772,78.52342404,33.53427701,26.69320166,19.52021428,2001,2001-04,PLANÍCIE
5106109,Nossa Senhora do Livramento,MT,36.74581369,27.81341307,4,627.0448907,76.39227316,33.00589444,26.43529121,19.57014754,2001,2001-04,PLANÍCIE
5101605,Barão de Melgaço,MT,38.99204422,28.61552926,4,564.8435127,76.45068759,33.90181895,26.85456499,19.57775682,2001,2001-04,PLANÍCIE
5103403,Cuiabá,MT,35.73517162,26.8492439,4,706.1732987,75.73982488,32.54128728,25.97007017,19.63912874,2001,2001-04,PLANALTO
5107800,Santo Antônio de Leverger,MT,37.81002347,28.1217218,4,549.4739875,73.69969491,33.69864101,26.76068331,20.04730512,2001,2001-04,PLANÍCIE
5108402,Várzea Grande,MT,36.75547372,28.04444681,4,520.0778708,74.71575899,33.20906566,26.67730039,20.07142282,2001,2001-04,PLANALTO
5103007,Chapada dos Guimarães,MT,33.96218429,25.94560205,4,557.7276706,74.70801421,32.08956101,25.49291911,19.41233296,2001,2001-04,PLANALTO
5104906,Jangada,MT,35.94280547,27.87107731,4,589.2456848,74.18463229,33.1969608,26.6094246,19.8884443,2001,2001-04,PLANALTO
5105903,Nobres,MT,34.96512915,26.23678352,4,842.050401,77.00669091,32.25311948,25.64527853,19.7482253,2001,2001-04,PLANALTO
5107701,Rosário Oeste,MT,35.56414486,26.91811373,4,780.4720464,75.72797667,32.45575994,26.03207052,19.77395563,2001,2001-04,PLANALTO
5106455,Planalto da Serra,MT,33.57892645,25.58435424,4,373.6728675,73.32796037,31.81421817,25.25088345,18.77371281,2001,2001-04,PLANALTO
5102678,Campo Verde,MT,31.5542042,23.89640093,4,768.9085733,75.717261,30.20530039,23.99683209,18.3446245,2001,2001-04,PLANALTO
5106208,Nova Brasilândia,MT,33.90933004,25.77505137,4,489.6757841,73.45899352,31.91451501,25.36757717,18.9605822,2001,2001-04,PLANALTO
5100102,Acorizal,MT,36.01901992,27.57206503,4,726.93757,75.28142304,32.93692354,26.39299765,20.08510374,2001,2001-04,PLANALTO
5106851,Porto Estrela,MT,37.52911662,26.9241434,4,738.2102321,80.10067509,32.89529477,25.93072777,18.96081528,2001,2001-04,PLANALTO
5101704,Barra do Bugres,MT,36.67590418,26.86496775,4,762.2471602,79.58933412,32.72512568,25.91085922,19.00571617,2001,2001-04,PLANALTO
5107958,Tangará da Serra,MT,33.92207492,24.64462019,4,760.8102908,80.92922469,30.6477233,24.5775542,17.85764732,2001,2001-04,PLANALTO
5103452,Denise,MT,37.12306822,27.82483767,4,968.3857169,77.16105943,33.15902475,26.53613124,20.14022166,2001,2001-04,PLANALTO
5102637,Campo Novo do Parecis,MT,32.15609161,23.51255477,4,677.5795843,81.0051315,29.64283438,23.84506828,17.62564808,2001,2001-04,PLANALTO
5106232,Nova Olímpia,MT,37.48641931,27.55018052,4,835.8092017,79.19904011,32.8213396,26.31277745,19.40249664,2001,2001-04,PLANALTO
5106000,Nortelândia,MT,35.55387788,25.89060801,4,859.3900457,79.20817109,32.0465561,25.43273648,19.45879397,2001,2001-04,PLANALTO
5103502,Diamantino,MT,34.4994448,25.19641263,4,866.1672431,79.69363709,31.53505175,25.00139042,19.17892245,2001,2001-04,PLANALTO
5100508,Alto Paraguai,MT,35.96332418,27.058702,4,1008.045052,77.45976672,32.65947065,26.07651086,19.8097975,2001,2001-04,PLANALTO
5107263,Santo Afonso,MT,35.93908404,26.15817903,4,817.997384,79.17326343,31.74908433,25.56282076,19.06322355,2001,2001-04,PLANALTO
5101308,Arenápolis,MT,36.71523719,27.21891542,4,922.8741425,77.8231034,32.70501966,26.20423234,20.14402929,2001,2001-04,PLANALTO
5108857,Nova Marilândia,MT,34.84434294,25.33290218,4,770.61061,79.675875,31.17039237,25.06868469,18.94559166,2001,2001-04,PLANALTO
5102504,Cáceres,MT,38.37164871,28.47441663,4,717.2670931,77.88000793,33.32097415,26.62870349,18.66233957,2001,2001-04,PLANÍCIE
